movie_id,movie_name,year,genre,overview,director,cast
tt0220594,kartoos,1999.0,"Action, Thriller",A cop trains a criminal Raja to end the reign of a deadly underworld don. But the mission falters when Raja falls in love and puts everyone's life and the mission at risk.,Mahesh Bhatt,"Sanjay Dutt, Jackie Shroff, Manisha Koirala, Gulshan Grover"
tt0121395,imtihaan,1994.0,"Action, Drama, Romance",A woman's tragic past threatens to break up her marriage.,Harry Baweja,"Sunny Deol, Saif Ali Khan, Raveena Tandon, Govardhan Asrani"
tt8472964,chintu ka birthday,2020.0,"Comedy, Drama, War","During US invasion of Iraq some illegal migrants are waiting to get back home to India. As one such family prepares to celebrate the 6th birthday of their youngest member Chintu, their kind-hearted Iraqi landlord lends them a helping hand.","Devanshu Singh, Satyanshu Singh","Vinay Pathak, Tillotama Shome, Seema Pahwa, Khaled Masso"
tt8396186,amavas,2019.0,"Horror, Thriller","The lives of a couple turn into a nightmare, as dark forces lie in wait beneath the shadows of the haunted bungalow in which they have decided to stay.",Bhushan Patel,"Ali Asgar, Ali Asgar, Vivan Bhatena, Sabina Chema"
tt1667823,bhindi baazaar,2011.0,"Crime, Drama, Thriller",Power struggles ensue in a gang after the sudden death of their leader.,Ankush Bhatt,"Kay Kay Menon, Prashant Narayanan, Pawan Malhotra, Adil Feroz Khan"
tt0071145,ankur,1974.0,Drama,"Belonging to a lower caste, Lakshmi and her deaf-mute husband Kishtayya serve the landlord's son, Surya. When Surya's young wife finds out about his affair with Lakshmi, they all find themselves at crossroads.",Shyam Benegal,"Shabana Azmi, Sadhu Meher, Anant Nag, Priya Tendulkar"
tt0214841,karz,1980.0,"Action, Musical, Romance",Ravi is killed by his wife after his marriage. He is reborn as Monty and is now a singer he goes to holiday in Ooty where he recollects his memories from previous life and inquires about his family from first life and his evil wife Kamini.,Subhash Ghai,"Rishi Kapoor, Tina Ambani, Simi Garewal, Raj Kiran"
tt0079584,mr. natwarlal,1979.0,"Action, Comedy, Romance","Natwar is just a young boy when his beloved older brother and caretaker, police officer Gridharilal (Ajit), is framed for bribery by sinister criminal mastermind Vikram (Amjad Khan). When ...                See full summary »",Rakesh Kumar,"Amitabh Bachchan, Rekha, Ajit Khan, Kader Khan"
tt6689882,rangeela raja,2019.0,Comedy,A strong career woman changes the life of a business tycoon and upsets his family. His brother attempts to set everything back to normal. Will he succeed?,Sikander Bharti,"Govinda, Mishika Chourasia, Karan Aanand, Anupama Agnihotri"
tt0350195,teri meherbaniyan,1985.0,"Action, Crime, Drama","Ram is a govt official who tries to brings justice to an oppressed village. He almost succeed in his mission but is murdered by Vijay singh. His dream of justice is filled by his most loyal dog, MOTI.",Vijay Reddy,"Jackie Shroff, Poonam Dhillon, Raj Kiran, Swapna"
tt0378069,hum se badkar kaun,1981.0,"Adventure, Drama",Four young boys tragically separated from their parents and each other grow up to become four different men with divergent values and conflicting methods. Fate eventually sets their paths for a head on collision.,Deepak Bahry,"Ranjeet Bedi, Birbal, Mithun Chakraborty, Mohan Choti"
tt9343754,eeb allay ooo!,2019.0,"Comedy, Drama",A young migrant battles hordes of monkeys in the heart of New Delhi as a contractual monkey repeller.,Prateek Vats,"Shardul Bharadwaj, Mahender Nath, Nutan Sinha, Shashi Bhushan"
tt0267548,haseena maan jaayegi,1999.0,"Action, Comedy, Romance","Separated from their wealthy father and each other, two brothers (Sanjay Dutt, Govinda) try to win the hearts of their dream girls.",David Dhawan,"Sanjay Dutt, Govinda, Karisma Kapoor, Pooja Batra"
tt1883121,404: error not found,2011.0,"Drama, Mystery, Thriller",A brilliant student starts hallucinating after moving into a room that was occupied by another who committed suicide.,Prawaal Raman,"Rajvvir Aroraa, Imaaduddin Shah, Nishikant Kamat, Ruchir Raj"
tt13245502,dj tillu,2022.0,"Action, Comedy, Crime","A lazy young man spends his time chasing girls, until an incident changes his life forever.",Vimal Krishna,"Neha Shetty, Sidhu Jonnalagadda, Pragathi, Brahmaji"
tt7722258,genius,2018.0,"Action, Thriller","An orphan, with a brilliant mind, joins RAW and is burdened by the killing of his entire team. Until he doesn't avenge their death, he can't live in peace with his love. So, he hatches a genius plan.",Anil Sharma,"Utkarsh Sharma, Ishita Chauhan, Mithun Chakraborty, Ayesha Jhulka"
tt10731264,suraj pe mangal bhari,2020.0,Comedy,"In the 1990s, a wedding detective has to perform background checks on prospective grooms. In the time before social media and mobile phones, everything has to be done in person.",Abhishek Sharma,"Manoj Bajpayee, Karishma Tanna, Fatima Sana Shaikh, Abhishek Banerjee"
tt0085138,adi shankaracharya,1983.0,"Biography, Drama",The first Indian movie to be made in Sanskrit. The movie follows the life and times of Adi Shankaracharya - the founder of the non-duality (Advaita) school of Indian philosophy. The ...                See full summary »,G.V. Iyer,"Sarvadaman Banerjee, M.V. Narayana Rao, Manjunath Bhatt, Leela Narayana Rao"
tt7340684,the final exit,2017.0,Horror,"Caught in a surreal maze, a man tries to decode the mysterious hallucinations he's experiencing.",Dhwanil Mehta,"Kunaal Roy Kapur, Mukesh Hariawala, Elena Kazan, Reyhna Malhotra"
tt21627952,dec-24,2023.0,"Horror, Thriller",Finding Medicine for Breathing issues that newborn baby's facing in some parts of the state of karnataka due to some environmental problems.,Nagaraj 'MG' Gowda,"Appu Badiger, Rakesh Bhoumik, Jagadeesha H G Doddi, Ravi K R Pete"
tt5219770,dev bhoomi,2016.0,Drama,"After a long exile, Rahul returns to his village in the Himalayas. It causes commotion amongst the villagers, who have never forgiven him for his sins in the past.",Goran Paskaljevic,"Victor Banerjee, Geetanjali Thapa, Uttara Baokar, Raj Zutshi"
tt15731658,bull,2023.0,"Action, Drama",Inspired by the real-life events of Brigadier Bulsara of Indian Army.,Sangeeth Sivan,"Shahid Kapoor, Parth Siddhpura"
tt9179426,satellite shankar,2019.0,"Action, Drama",The extraordinary journey of a soldier that brought a nation together. It stars Sooraj Pancholi and Megha Akash in the lead roles and is directed by Irfan Kamal.,Irfan Kamal,"Sooraj Pancholi, Anil Reji, Saurabh Agnihotri, Megha Akash"
tt0157339,baton baton mein,1979.0,"Comedy, Romance","Nancy and Tony meet regularly on their daily commute to work and gradually fall in love. But when Tony shows reluctance toward marriage, Nancy's mother starts looking for a groom for her daughter.",Basu Chatterjee,"Amol Palekar, Tina Ambani, Govardhan Asrani, David Abraham"
tt15944190,soorya,2012.0,"Crime, Drama, Thriller",A retired police officer with adept investigative skills accidentally gets involved in a crime case after his ex-wife's unexpected demise.,M. Padmakumar,"Sunny Deol, Ravi Kishan, Tanushree Chakraborty, Virti Vaghani"
tt1034449,kidnap,2008.0,"Action, Crime, Drama",A kidnapper has to settle a personal score with an influential businessman whose daughter he has kidnapped.,Sanjay Gadhvi,"Sanjay Dutt, Imran Khan, Minissha Lamba, Vidya Malvade"
tt0338477,talaash: the hunt begins...,2003.0,"Action, Crime, Drama",#NAME?,Suneel Darshan,"Rakhee Gulzar, Akshay Kumar, Kareena Kapoor, Pooja Batra"
tt1785333,chittagong,2012.0,"Action, Drama, War","School kids organize an armed revolt in the 1930s in British occupied Chittagong. There are casualties on both sides. Later, one of those kids successfully leads the peasants to regain their food-grains earlier commandeered by the British.",Bedabrata Pain,"Manoj Bajpayee, Barry John, Delzad Hiwale, Vega Tamotia"
tt7720922,batti gul meter chalu,2018.0,Drama,"The life of three friends takes a tragic turn due to an inflated electricity bill, which leads to a courtroom drama and social awakening.",Shree Narayan Singh,"Shahid Kapoor, Shraddha Kapoor, Divyendu Sharma, Yami Gautam"
tt27447678,genie,2023.0,"Action, Fantasy",Add a Plot,Bhuvanesh Arjunan,"Wamiqa Gabbi, Jayam Ravi, Krithi Shetty, Kalyani Priyadarshan"
tt2571140,boss,2013.0,"Action, Comedy, Crime","After his younger son falls prey to a corrupt police officer, an honest old man summons his estranged elder son to save the day.",Anthony D'Souza,"Akshay Kumar, Shiv Panditt, Mithun Chakraborty, Ronit Roy"
tt3949638,power,2014.0,"Action, Comedy, Crime",A young man desperate to become a police officer ends up getting embroiled in a plot to pose as his lookalike in order to re-capture an infamous criminal.,K.S. Ravindra,"Ravi Teja, Hansika Motwani, Regina Cassandra, Brahmanandam"
tt11804356,tsunami,2012.0,"Drama, Thriller",23 million people should be evacuated in 2 hours.,Madhu Sudhanan,Spencer Patwal
tt0420304,viruddh... family comes first,2005.0,"Drama, Family",An ordinary 60 plus couple - Vidhyadhar Patwardhan and his wife are forced to search for their faith in human values and society after the death of their only son Amar. In the process they undergo the most testing struggle of their lives.,Mahesh Manjrekar,"Amitabh Bachchan, Sharmila Tagore, John Abraham, Sanjay Dutt"
tt0444913,tango charlie,2005.0,"Action, Adventure, Drama","Tarun Chauhan, a rookie army officer undergoes ups and downs in his mission and learns the true meaning of 'war' to overcome his weaknesses.",Mani Shankar,"Ajay Devgn, Bobby Deol, Sanjay Dutt, Suniel Shetty"
tt3611266,bank chor,2017.0,"Action, Comedy, Crime","A comic-caper, that tells the story of 3 morons trying to rob a bank who pick the worst day possible when everything that can go wrong, goes wrong and how they're inadvertently caught in the crossfire.",Bumpy,"Riteish Deshmukh, Vivek Oberoi, Rhea Chakraborty, Sahil Vaid"
tt2341766,nautanki saala!,2013.0,"Comedy, Drama, Romance","Ram, a successful theatre artist, saves Mandar from committing suicide. He then ends up developing a special bond with Mandar and even helps solve his problems.",Rohan Sippy,"Ayushmann Khurrana, Kunaal Roy Kapur, Pooja Salvi, Gaelyn Mendonca"
tt2186933,luv shuv tey chicken khurana,2012.0,Comedy,A fugitive frantically looks for a much-coveted chicken curry recipe with which his family can reclaim their pride and wealth.,Sameer Sharma,"Kunal Kapoor, Huma Qureshi, Vinod Nagpal, Rajesh Sharma"
tt0215911,koshish,1972.0,Drama,A speech and hearing-impaired couple persists through unforgiving obstacles to be accepted by society and live a life of dignity.,Gulzar,"Sanjeev Kumar, Jaya Bachchan, Govardhan Asrani, Seema Deo"
tt1736647,sakthi,2011.0,"Action, Adventure, Fantasy","While on a trip, a guide starts protecting the central minister's daughter from some Egyptians who want her and a holy diamond in their custody.",Meher Ramesh,"N.T. Rama Rao Jr., Ileana D'Cruz, Pooja Bedi, Sonu Sood"
tt0368811,jajantaram mamantaram,2003.0,"Action, Adventure, Comedy","A young man lands in the land of little people, who ask him to save them from their enemies.",Soumitra Ranade,"Jaaved Jaaferi, Gulshan Grover, Manav Kaul, Joy Fernandes"
tt2094854,inkaar,2013.0,"Drama, Romance, Thriller","At a leading ad agency, the battle for the top job between Rahul Verma, the advertising CEO, and Maya Luthra, his ambitious protégée, takes an ugly turn when Maya files a sexual harassment complaint against Rahul.","Sudhir Mishra, Jay Dev Banerjee","Arjun Rampal, Chitrangda Singh, Vipin Sharma, Mithun Rodwittiya"
tt0115042,zamaana deewana,1995.0,"Action, Comedy, Drama",A police commissioner enlists the aid of an eccentric inspector to end a gang war between bitter enemies.,Ramesh Sippy,"Jeetendra, Shatrughan Sinha, Shah Rukh Khan, Raveena Tandon"
tt0203289,american desi,2001.0,"Comedy, Drama, Romance","College freshman Krishna Reddy, who has never cared for his Indian-American cultural heritage, looks forward to a new life on campus but is surprised to find that he has been assigned ...                See full summary »",Piyush Dinker Pandya,"Deep Katdare, Ronobir Lahiri, Purva Bedi, Rizwan Manji"
tt9817760,jai mummy di,2020.0,"Comedy, Drama, Romance",Jai Mummy Di is a light-hearted family comedy that portrays the trials and tribulations a couple has to undergo due to the dynamics between their respective mothers.,Navjot Gulati,"Poonam Dhillon, Supriya Pathak, Sunny Singh, Sonnalli Seygall"
tt12631534,rosie: the saffron chapter,2022.0,"Horror, Mystery, Thriller",A film based on true events in Gurugram.,Vishal Mishra,"Arbaaz Khan, Tanishaa Mukerji, Shivin Narang, Vivek Oberoi"
tt27510174,stree 2,2024.0,"Comedy, Horror",Add a Plot,Amar Kaushik,"Shraddha Kapoor, Rajkummar Rao, Pankaj Tripathi, Varun Dhawan"
tt0214178,sooryavansham,1999.0,"Action, Drama","Heera fails to live up to expectations of his father Thakur Bhanupratap Singh, a powerful and respected man of his community. Despite all odds Heera struggles to keep his father's pride.","E.V.V. Satyanarayana, Pranavanand","Amitabh Bachchan, Soundarya, Jayasudha, Mukesh Rishi"
tt8130558,one day: justice delivered,2019.0,"Action, Crime, Thriller",A Crime Branch Special Officer Investigates the Serial disappearance of high profile individuals in a state capital.,Ashok Nanda,"Anupam Kher, Kumud Mishra, Esha Gupta, Zakir Hussain"
tt0248216,na tum jaano na hum,2002.0,"Comedy, Drama, Musical",A romantically inclined couple decide to get to know each other through letters without disclosing their identities.,Arjun Sablok,"Hrithik Roshan, Saif Ali Khan, Esha Deol, Alok Nath"
tt4949324,mohalla assi,2015.0,"Comedy, Drama",A Sanskrit priest decides to take matters in n his hand when the locals of holy town Banaras stars to lure foreign tourists with fake spiritual gurus.,Chandra Prakash Dwivedi,"Sunny Deol, Sakshi Tanwar, Ravi Kishan, Saurabh Shukla"
tt5207116,x: past is present,2015.0,"Drama, Mystery, Romance",A filmmaker with a mid-life crisis meets a mysterious young girl who reminds of every woman in his past.,"Hemant Gaba, Pratim D. Gupta, Sudhish Kamath, Nalan Kumarasamy, Anu Menon, Sandeep Mohan, Qaushiq Mukherjee, Rajshree Ojha, Raja Sen, Abhinav Shiv Tiwari, Suparn Varma","Rajat Kapoor, Radhika Apte, Bidita Bag, Piaa Bajpai"
tt15260176,despatch,2023.0,Drama,"News has turned digital, leaving veteran crime journalist Joy at the cusp of irrelevance. Determined to break the next big story and refashion his complicated personal life, Joy embarks on ...                See full summary »",Kanu Behl,"Manoj Bajpayee, Shahana Goswami, Nikhil Vijay, Ajay Purkar"
tt1273218,kuselan,2008.0,"Comedy, Drama, Family","Story related to old friends ,after one being a popular actor and other being a barber and managing family.",P. Vasu,"Rajinikanth, Pasupathy, Meena, Nayanthara"
tt0431873,lagaam,1976.0,Action,"Bhima, a strong and brave youth, according to an oath given to his mother renounces violence. This makes him suffer humiliation and indignity at the hands of Sambha - a gang leader. Finding...                See full summary »",Desh Gautam,"Vinod Khanna, Yogeeta Bali, Bindu Desai, Prem Chopra"
tt0067840,tere mere sapne,1971.0,"Drama, Romance","Dr. Anand Kumar attains his degree in medicine and re-locates to a small village to assist the local doctors there. Upon arrival, he is met by the ailing Dr. Prasad and his wife, and hired ...                See full summary »",Vijay Anand,"Dev Anand, Mumtaz Askari, Mahesh Kaul, Vijay Anand"
tt0437407,parineeta,2005.0,"Drama, Musical, Romance",The lifelong romance between Lolita (Balan) and Shekar (Khan) is upset by the arrival of another man.,Pradeep Sarkar,"Vidya Balan, Saif Ali Khan, Sanjay Dutt, Dia Mirza"
tt11069946,the immortal ashwatthama,2012.0,"Action, Adventure, Fantasy",Follows Ashwatthama's journey as he seeks redemption and immortality.,Aditya Dhar,"Allu Arjun, Vicky Kaushal, Sara Ali Khan"
tt1188982,jai ho,2014.0,"Action, Drama","An upright ex-army man, Jai fights a solitary war against corruption and injustice. With a simple mantra to pay forward, he starts off by helping one person and forms an ever growing circle of people helping each other.",Sohail Khan,"Salman Khan, Daisy Shah, Tabu, Danny Denzongpa"
tt2140465,tanu weds manu returns,2015.0,"Comedy, Drama, Romance",Tanu and Manu's marriage collapses. What happens when Manu meets Tanu's lookalike Kusum - and when Tanu returns?,Aanand L. Rai,"Kangana Ranaut, Madhavan, Jimmy Shergill, Deepak Dobriyal"
tt1694542,tanu weds manu,2011.0,"Comedy, Drama, Romance","Manu comes to India to find a bride and falls for Tanu at first sight, but free-spirited Tanu has no plan to marry him.",Aanand L. Rai,"Madhavan, Kangana Ranaut, Jimmy Shergill, Deepak Dobriyal"
tt14083776,karma strikes,2023.0,"Drama, Romance, Thriller",Every Love Story faces its Karma; so did theirs.,Kartik Swaminathan Venkatraman,"Johnny Serret, Yuvradnyee, Michael Stephen Walls, Sagar Sharma"
tt0104645,kshatriya,1993.0,"Action, Drama, War","In order to get rain for the arid region in Rajasthan, India, two royal families, from Mirtagarh and Surjangarh, have come together with their warriors, and fought with each other annually,...                See full summary »",J.P. Dutta,"Sunil Dutt, Dharmendra, Vinod Khanna, Rakhee Gulzar"
tt0094958,dayavan,1988.0,"Action, Crime, Drama","The story of Dayavan, a benevolent gangster who dedicates his life to helping those less fortunate than himself.",Feroz Khan,"Vinod Khanna, Feroz Khan, Amala Akkineni, Amrish Puri"
tt29169633,tamso,2023.0,"Drama, Horror, Thriller",Add a Plot,Stephen Alexander,"Rashmi Somvanshi, Ritika Gupta, Vaishnavi Singh, Ansh Pandey"
tt0286672,haqeeqat,1995.0,"Action, Drama, Romance","After her husband, Ravi Malhotra, is killed, Sudha lives the life of a widow with her brother, Mahesh, and Bhabhi, Kamini. A new tenant, Ajay, comes to her rescue when she is molested by ...                See full summary »",Kuku Kohli,"Ajay Devgn, Tabu, Aruna Irani, Mohan Joshi"
tt0076167,hum kisise kum naheen,1977.0,"Action, Comedy, Drama",Rajesh belonged to a wealthy family his father turned all his savings from Africa into diamonds and hid it in a belt and was returning to India where he is followed by gang of smugglers he ...                See full summary »,Nasir Hussain,"Rishi Kapoor, Tariq, Kaajal Kiran, Amjad Khan"
tt13556522,apne 2,2012.0,Drama,Add a Plot,Anil Sharma,"Sunny Deol, Dharmendra, Bobby Deol, Rohit Choudhary"
tt0476819,nehlle pe dehlla,2007.0,"Action, Comedy, Crime",Two crooks attempts to blackmail a rich hotelier in order to get a huge sum of money. The plan goes horribly wrong as the hotelier is murdered and they have no choice except keeping his body to show him alive in order to be safe from law.,Ajay Chandhok,"Sanjay Dutt, Bipasha Basu, Saif Ali Khan, Kim Sharma"
tt0250122,yeshwant,1997.0,"Action, Crime, Drama","Tough policier about a straight, but maverick cop who does not believe in bending over, no matter what. He encourages his wife to become a top government officer and tutors her at home, ...                See full summary »",Anil Mattoo,"Nana Patekar, Madhoo, Atul Agnihotri, Mohan Joshi"
tt12845296,the hidden strike,2020.0,War,The Hidden Strike is a fictional movie about a ground mission where a team of thirteen Indian Army officers and soldiers went across POK and destroyed the terrorist camp with a planned sub ...                See full summary »,Suzad Iqbal Khan,"Deepraj Rana, Mir Sarwar, Jimmy Sharma, Lakhwinder"
tt14103312,woh ladki hai kahaan,2023.0,"Comedy, Drama",An investigative comedy where a lady cop and a groom starts looking for the bride.,Arshad Syed,"Taapsee Pannu, Pratik Gandhi, Prateik Patil Babbar, Mahadev Singh Lakhawat"
tt13751982,amar prem,2020.0,Drama,Widow marriage is still considered a sin in progressive society of india even today. Film Amar prem raise questions on mentality of indian society and cover issues like widow marriage and honor killings.,Tanveer Hashmi,"Kundan Bhardwaj, Chandrima Banerjee, Kajal Chauhan, Ranjeet Jha"
tt2199330,thadaiyara thaakka,2012.0,"Action, Crime, Drama","A young man dreams of making a fortune in Chennai. He owns a travel agency and is all set to marry his lover. After he crosses paths with a loan shark, The Latter is Murdered, the young man runs for cover and plans to find the murderer.",Magizh Thirumeni,"Arun Vijay, Mamta Mohandas, Rakul Preet Singh, Vamsi Krishna"
tt1169841,return of hanuman,2007.0,"Animation, Action, Adventure","A young boy, Minku, ridiculed by his friends, begs the gods to send him down to Earth, and his wish is granted.",Anurag Kashyap,"Kathleen Barr, Lillian Carlson, Raj Singh Jhinjar, Irfan Khan"
tt1239276,rang rasiya,2008.0,"Biography, Drama, Romance",A look into the life of 19th century Indian painter Raja Ravi Varma.,Ketan Mehta,"Randeep Hooda, Nandana Sen, Paresh Rawal, Ashish Vidyarthi"
tt0476805,malamaal weekly,2006.0,"Comedy, Drama, Romance","Lilaram sells lottery tickets and one customer has hit the jackpot but dies of shock upon finding out that he has won. Now, Lilaram wants all the money, and so does everyone around him.",Priyadarshan,"Paresh Rawal, Om Puri, Riteish Deshmukh, Reema Sen"
tt19284176,ticket ek sangharsh,2023.0,"Drama, Thriller","In Rudranagar, the ticket is not just integral but also has multiple and divergent connotations. Although meanings would not be consensually agreed upon, but the desire to get one ticket at all costs unifies them all.",Mahi Dubey,"Mahi Dubey, Nirmal Soni, Sanjay Dubey, Neha Sharma"
tt27216785,angithee 2,2023.0,Drama,"Kavya, a married woman, lives a dull life with her husband Rajeev in a small town of Jammu. Sick of the monotonous routine, she seeks happiness and excitement. This is when a young boy enters her life and makes her feel liberated.",Shoib Nikash Shah,"Rishi Bhutani, Fezan Khan, Shafaq Naaz"
tt28396066,jaane do,2023.0,Romance,A blind couple embark on a road trip only to break up from a relationship that they never entered.,Jugal Raja,"Pragati Anand, Abhishek Panwar"
tt7179784,irumbu thirai,2018.0,"Action, Crime, Thriller",A soldier takes on a gang of cyber criminals when money goes missing from his account.,P.S. Mithran,"Vishal, Samantha Ruth Prabhu, Arjun Sarja, Delhi Ganesh"
tt1887763,haunted - 3d,2011.0,"Action, Fantasy, Horror",A realtor finds himself accompanied by two ghostly entities inside a mansion. He learns of a violent event that took place years ago and is sent back in time to prevent it from happening.,Vikram Bhatt,"Mimoh Chakraborty, Tia Bajpai, Achint Kaur, Mohan Kapur"
tt1191138,thoda pyaar thoda magic,2008.0,"Comedy, Drama, Family","An angel, a man and 4 orphans come together to bring you a story filled with fun, excitement, tears, love and magic.",Kunal Kohli,"Saif Ali Khan, Rani Mukerji, Rishi Kapoor, Akshat Chopra"
tt0331639,shakthi: the power,2002.0,"Action, Drama, Thriller",A couple visits the husband's family in India and finds itself in the middle of a fratricidal battle.,Krishna Vamsi,"Karisma Kapoor, Nana Patekar, Sanjay Kapoor, Jai Gidwani"
tt0072777,chhoti si baat,1976.0,"Comedy, Romance",A timid suitor seeks the help of a ruthless colonel to win the woman of his dreams when a bold young man begins to pursue her in this romantic comedy.,Basu Chatterjee,"Ashok Kumar, Vidya Sinha, Amol Palekar, Govardhan Asrani"
tt3142688,finding fanny,2014.0,"Adventure, Comedy, Drama",A man embarks on a road trip to find his lost love.,Homi Adajania,"Deepika Padukone, Arjun Kapoor, Naseeruddin Shah, Dimple Kapadia"
tt0107777,parampara,1993.0,"Action, Drama, Romance","The grandchildren of two sworn enemies want to put the bitterness between the families behind them, but will the bloodthirsty traditions compel them to do otherwise?",Yash Chopra,"Sunil Dutt, Vinod Khanna, Aamir Khan, Ashwini Bhave"
tt2354407,teri meri kahaani,2012.0,"Comedy, Drama, Romance","The true love between a couple in 1910, 1960 and 2012. Their love is so strong that even destiny wants to bring them together.",Kunal Kohli,"Shahid Kapoor, Priyanka Chopra Jonas, Prachi Desai, Neha Sharma"
tt3531852,bhoothnath returns,2014.0,"Comedy, Drama, Fantasy","A ghost returns back from his world to prove something. But on earth, he has something more to do for his country.",Nitesh Tiwari,"Amitabh Bachchan, Boman Irani, Parth Bhalerao, Sanjay Mishra"
tt7881524,arjun patiala,2019.0,"Action, Comedy","This spoof comedy narrates the story of a cop Arjun Patiala (Diljit Dosanjh) and his sidekick Onidda Singh (Varun Sharma). Together, will they be able to accomplish their mission of a crime-free town with their goofy style of policing?",Rohit Jugraj,"Diljit Dosanjh, Kriti Sanon, Varun Sharma, Abhimanue Kamboj"
tt22769958,udd jaa nanhe dil,2012.0,Family,"The principal of a high profile school comes across a bright kid Raghu who is the son of a dhobi, and he gives him an opportunity to learn in his school along with the kids coming from rich...                See full summary »",Swaroop Raj Medara,"Gaurav Kamble, Suniel Shetty, Surendra Pal, Rajgopal Iyer"
tt10852008,balakot: the true story,2020.0,Action,Film on Balakot air strikes 2019.,Omung Kumar,Vivek Oberoi
tt0107986,roop ki rani choron ka raja,1993.0,"Action, Drama, Musical","Custom Officer Verma red-handily catches Jagmohan Lal, alias Jugran, smuggling priceless diamonds through India's airport. Jugran kills Verma before Verma can arrest Jugran; Jugran goes on ...                See full summary »",Satish Kaushik,"Anil Kapoor, Sridevi, Anupam Kher, Paresh Rawal"
tt0061073,teesri manzil,1966.0,"Comedy, Musical, Mystery","A woman blames a nightclub drummer for the suspicious death of her sister, and seeks revenge. However, the pair work together to solve the mystery and become romantically involved, after he introduces himself under another name.",Vijay Anand,"Shammi Kapoor, Asha Parekh, Raj Mehra, Prem Chopra"
tt0244776,satyakam,1969.0,Drama,The tale begins in the final days of the British Raj in India. A cohort of engineering students graduate a few months before Independence. Satyapriya and Naren are among the graduate ...                See full summary »,Hrishikesh Mukherjee,"Ashok Kumar, Dharmendra, Sharmila Tagore, Rabi Ghosh"
tt0363413,agni pankh,2004.0,"Action, Drama, Romance","Based on the true story of Air Force personnel in Srinagar, Kashmir.",Sanjeev Puri,"Jimmy Shergill, Sameer Dharmadhikari, Rahul Dev, Shamita Shetty"
tt6747420,rajma chawal,2018.0,"Comedy, Drama, Family",An internet-rookie father attempts to use social media to enhance his faltering relationship with his millennial son.,Leena Yadav,"Amyra Dastur, Mukesh Chhabra, Rishi Kapoor, Sheeba Chaddha"
tt0135161,bhai,1997.0,"Action, Drama",A simpleton turns into a gangster after his younger brother is killed and sets out for revenge on the perpetrators who destroyed his life.,Deepak S. Shivdasani,"Suniel Shetty, Pooja Batra, Sonali Bendre, Shakti Kapoor"
tt0172519,guddu,1995.0,"Drama, Romance","When Guddu and Salina end up in a car accident, Salina loses her sight. Guddu soon finds out that he has a brain tumour, and decides to donate his eyes to Salina.",Prem Lalwani,"Deepti Naval, Mukesh Khanna, Manisha Koirala, Shah Rukh Khan"
tt0187150,himmatwala,1983.0,"Action, Comedy, Drama","A poor and wronged woman's son returns from the big city to avenge his father, a honest school teacher.",K. Raghavendra Rao,"Sridevi, Jeetendra, Amjad Khan, Waheeda Rehman"
tt0476762,big brother,2007.0,"Action, Crime, Drama",A docile man gets enraged when a politician's son throws acid on her face and later kills the miscreant. He is then hunted by the police and politicians who wants him dead.,Guddu Dhanoa,"Sunny Deol, Priyanka Chopra Jonas, Vikas Anand, Ashok Kumar Beniwal"
tt0060104,amrapali,1966.0,"Musical, Fantasy",A victory over neighboring state Vaishai has always eluded Magadh Samrat Ajaatshatru despite being winning and taking control over all neighboring states. He attacks Vaishali only get ...                See full summary »,Lekh Tandon,"Vyjayanthimala, Sunil Dutt, Premnath Malhotra, Bipin Gupta"
tt0359440,hukumat,1987.0,"Action, Drama","A tough cop is posted to a small town where an evil businessman reigns like a tyrant. When the cop recognizes the businessman as his father's murderer, it becomes personal.",Anil Sharma,"Dharmendra, Rati Agnihotri, Shammi Kapoor, Sadashiv Amrapurkar"
tt0252318,chhoti chhoti baatein,1965.0,Drama,"Motilal has worked hard all his life to make ends meet. He inherits money from a cousin, settles his family with a good amount and leaves on a journey, looking for inner peace. He arrives ...                See full summary »",Motilal,"Motilal, Leela Mishra, Moti Sagar, Nadira"
tt27411485,minus 31: the nagpur files,2023.0,"Crime, Mystery","A murder has happened at the time of COVID, and the female cop is on duty to find the murderer.",Pratik Moitro,"Raghubir Yadav, Rucha Inamdar, Rajesh Sharma, Kaam Bhaari"
tt0451833,no entry,2005.0,"Comedy, Drama, Musical","Kishan and Sunny's life are troubled after their womanizing friend Prem sets them up with a hooker named Bobby, leading to web of lies and confusions.",Anees Bazmee,"Salman Khan, Anil Kapoor, Fardeen Khan, Bipasha Basu"
tt0348843,jism,2003.0,"Drama, Romance, Thriller",When an unemployed man falls for a wealthy woman and he is willing to do whatever he must to get her away from her abusive husband.,Amit Saxena,"Bipasha Basu, John Abraham, Gulshan Grover, Vinay Pathak"
tt0242314,billoo baadshah,1989.0,"Action, Crime, Drama",An orphan makes sacrifices for the family who took him in but subsequently faces humiliation and homelessness.,Sisir Misra,"Shatrughan Sinha, Anita Raj, Govinda, Neelam Kothari"
tt0118660,auzaar,1997.0,"Action, Drama, Musical",Two college friends find themselves on the opposite side of the law when they reunite.,Sohail Khan,"Salman Khan, Sanjay Kapoor, Shilpa Shetty Kundra, Nirmal Pandey"
tt6494052,nenu local,2017.0,"Action, Comedy, Romance","A happy-go-lucky man accidentally falls in love with a woman whose father despises him. To further complicate matters, his lover has another suitor, who is deemed more worthy of her.",Trinadha Rao Nakkina,"Nani, Keerthy Suresh, Naveen Chandra, Sachin Khedekar"
